pr_number,id,author,state,body,createdAt
7153,PRR_kwDOCCum185GjF33,sxzz,APPROVED,,2022-11-17T02:50:42Z
7167,PRR_kwDOCCum185GwGhV,LittleSound,COMMENTED,,2022-11-19T03:56:01Z
7167,PRR_kwDOCCum185GwGyO,sxzz,COMMENTED,,2022-11-19T04:09:31Z
7167,PRR_kwDOCCum185Hu_8c,PraveenNanda124,COMMENTED,Good work,2022-12-03T16:55:25Z
7170,PRR_kwDOCCum185GrEbP,sxzz,APPROVED,LGTM,2022-11-18T08:48:17Z
7174,PRR_kwDOCCum185Gsgfw,sxzz,APPROVED,,2022-11-18T13:12:05Z
7176,PRR_kwDOCCum185Gv03B,sxzz,COMMENTED,,2022-11-18T23:40:34Z
7176,PRR_kwDOCCum185Gv0RY,enkot,COMMENTED,,2022-11-18T23:37:41Z
7176,PRR_kwDOCCum185Gv2sQ,hydrati,COMMENTED,,2022-11-18T23:56:02Z
7176,PRR_kwDOCCum185Gv3Fv,hydrati,COMMENTED,,2022-11-18T23:57:44Z
7176,PRR_kwDOCCum185Gv4bx,sxzz,APPROVED,LGTM,2022-11-19T00:01:31Z
7176,PRR_kwDOCCum185Gv4kR,enkot,APPROVED,,2022-11-19T00:02:52Z
7176,PRR_kwDOCCum185GwMAB,avinean,CHANGES_REQUESTED,,2022-11-19T08:07:11Z
7176,PRR_kwDOCCum185GwNAO,hydrati,COMMENTED,,2022-11-19T08:37:09Z
7176,PRR_kwDOCCum185GwNBT,avinean,COMMENTED,,2022-11-19T08:38:07Z
7176,PRR_kwDOCCum185GwNCT,avinean,COMMENTED,,2022-11-19T08:39:09Z
7176,PRR_kwDOCCum185GwNGM,hydrati,COMMENTED,,2022-11-19T08:42:18Z
7176,PRR_kwDOCCum185GwNIx,avinean,COMMENTED,,2022-11-19T08:44:21Z
7176,PRR_kwDOCCum185GwOZO,hydrati,COMMENTED,,2022-11-19T09:29:05Z
7176,PRR_kwDOCCum185GwO0l,hydrati,COMMENTED,,2022-11-19T09:47:56Z
7176,PRR_kwDOCCum185Gz0ox,avinean,COMMENTED,,2022-11-21T10:56:22Z
7176,PRR_kwDOCCum185HN7zf,hydrati,COMMENTED,,2022-11-26T07:30:21Z
7176,PRR_kwDOCCum185JdWDG,hydrati,COMMENTED,,2022-12-29T11:52:54Z
7178,PRR_kwDOCCum185GwXXG,sxzz,APPROVED,,2022-11-19T15:11:04Z
7178,PRR_kwDOCCum185X9y5k,sxzz,APPROVED,,2023-06-12T21:04:17Z
7181,PRR_kwDOCCum185Gwn02,edison1105,CHANGES_REQUESTED,,2022-11-20T01:54:16Z
7181,PRR_kwDOCCum185Gwp9z,rudyxu1102,COMMENTED,,2022-11-20T03:03:28Z
7181,PRR_kwDOCCum185N7rIe,skirtles-code,COMMENTED,,2023-02-21T13:59:37Z
7181,PRR_kwDOCCum185OJivm,rudyxu1102,COMMENTED,,2023-02-23T12:01:27Z
7181,PRR_kwDOCCum185OJjq1,rudyxu1102,COMMENTED,,2023-02-23T12:04:02Z
7181,PRR_kwDOCCum185OJkLY,rudyxu1102,COMMENTED,,2023-02-23T12:05:20Z
7181,PRR_kwDOCCum185OMY2y,skirtles-code,COMMENTED,,2023-02-23T18:07:34Z
7181,PRR_kwDOCCum185OOW4g,rudyxu1102,COMMENTED,,2023-02-24T01:54:02Z
7181,PRR_kwDOCCum185kjJq_,edison1105,APPROVED,,2023-10-19T07:36:06Z
7184,PRR_kwDOCCum185Y_f1_,pdanpdan,COMMENTED,,2023-06-22T12:06:47Z
7184,PRR_kwDOCCum185ZNCXD,edison1105,COMMENTED,,2023-06-24T12:40:06Z
7198,PRR_kwDOCCum185HNd4T,sxzz,APPROVED,,2022-11-25T18:46:10Z
7199,PRR_kwDOCCum185HKT0_,sxzz,APPROVED,,2022-11-25T06:38:22Z
7217,PRR_kwDOCCum185HN7XQ,sxzz,APPROVED,,2022-11-26T07:04:23Z
7221,PRR_kwDOCCum185HOVV4,sxzz,APPROVED,,2022-11-27T07:16:31Z
7221,PRR_kwDOCCum185Hu_7J,PraveenNanda124,COMMENTED,Good work,2022-12-03T16:54:36Z
7232,PRR_kwDOCCum185IUktb,sxzz,DISMISSED,,2022-12-12T11:31:35Z
7232,PRR_kwDOCCum185IUlKs,sxzz,COMMENTED,"I guess it could reduce a few characters (`, eventInfo`) in production mode, right?",2022-12-12T11:33:05Z
7232,PRR_kwDOCCum185X91Me,sxzz,COMMENTED,"I think it's on purpose for reducing bundle size (Although only a few characters)
dev: `triggerEffects(deps[0], eventInfo)`
prod: `triggerEffects(deps[0])`",2023-06-12T21:10:14Z
7233,PRR_kwDOCCum185IUlRr,sxzz,APPROVED,,2022-12-12T11:33:29Z
7245,PRR_kwDOCCum185HnwRj,sxzz,APPROVED,,2022-12-01T20:09:46Z
7247,PRR_kwDOCCum185OHqJ4,edison1105,COMMENTED,,2023-02-23T05:18:27Z
7247,PRR_kwDOCCum1858s2Y0,skirtles-code,COMMENTED,,2024-06-01T15:48:55Z
7247,PRR_kwDOCCum1858tGII,edison1105,COMMENTED,,2024-06-02T01:09:55Z
7247,PRR_kwDOCCum186Fwr3E,skirtles-code,COMMENTED,"This change looks good to me.

A couple of observations:

1. The test is based on the original issue, which makes it look a bit more complicated than it needs to be. The slot and recursion aren't really necessary to hit the problem. Just a parent template like `<component is=""div""><one v-show=""false"" /></component>` is enough, with a child of `<div />`. It took me a while to understand what was going on because of the extra complexity in the test case.
2. The code is modifying the `vnode`, with `vnode.props =`. I'm not sure whether this is potentially a problem. I couldn't find anywhere else in this section of the code that modifies the original VNode like this, though that may just be a coincidence. Maybe there could be a problem if the VNode is reused somehow, or if some other code is expecting to access the unaltered props? Not sure what that would look like in practice, so it may be a non-issue.",2024-08-17T18:12:11Z
7251,PRR_kwDOCCum185ksdk2,pikax,APPROVED,,2023-10-20T07:06:53Z
7260,PRR_kwDOCCum185Hnwi8,sxzz,COMMENTED,,2022-12-01T20:10:49Z
7260,PRR_kwDOCCum185Hoyl6,qmhc,COMMENTED,,2022-12-02T01:39:17Z
7260,PRR_kwDOCCum185Hu_6R,PraveenNanda124,COMMENTED,Good work,2022-12-03T16:53:57Z
7265,PRR_kwDOCCum1858sDol,skirtles-code,COMMENTED,,2024-06-01T02:06:14Z
7265,PRR_kwDOCCum1859Jy4N,rudyxu1102,COMMENTED,,2024-06-05T16:35:08Z
7265,PRR_kwDOCCum186DmJnc,skirtles-code,COMMENTED,,2024-07-30T14:12:06Z
7265,PRR_kwDOCCum186F7Qkw,edison1105,COMMENTED,,2024-08-20T03:35:43Z
7265,PRR_kwDOCCum186F7SK5,edison1105,COMMENTED,,2024-08-20T03:45:22Z
7266,PRR_kwDOCCum185Hu1Dz,edison1105,COMMENTED,,2022-12-03T12:15:16Z
7266,PRR_kwDOCCum185Hu_5x,PraveenNanda124,COMMENTED,Good work,2022-12-03T16:53:24Z
7266,PRR_kwDOCCum185JUsT7,PraveenNanda124,COMMENTED,Looks good,2022-12-26T16:19:09Z
7268,PRR_kwDOCCum185HvnkK,sxzz,COMMENTED,"I prefer to use `\s\S` instead of `(.|\n)` since some cases have already used it.
https://github.com/vuejs/core/blob/fe77e2bddaa5930ad37a43fe8e6254ddb0f9c2d7/packages/compiler-core/src/transforms/vFor.ts#L311",2022-12-04T14:47:00Z
7268,PRR_kwDOCCum185ISCXR,sxzz,APPROVED,,2022-12-11T12:19:01Z
7272,PRR_kwDOCCum185HvnhR,sxzz,COMMENTED,,2022-12-04T14:45:41Z
7272,PRR_kwDOCCum185HwJPS,quangnv13,COMMENTED,,2022-12-05T03:00:37Z
7272,PRR_kwDOCCum185HwYej,sxzz,COMMENTED,,2022-12-05T05:08:00Z
7279,PRR_kwDOCCum185IRq41,sxzz,APPROVED,,2022-12-10T17:15:23Z
7279,PRR_kwDOCCum185IRr9d,sxzz,CHANGES_REQUESTED,"Problem stills
```vue
<script setup lang=""ts"">
const { foo } = $({ foo: 123 }),
  a = 'b'
</script>
```",2022-12-10T18:01:39Z
7282,PRR_kwDOCCum185ISCkh,sxzz,APPROVED,,2022-12-11T12:25:11Z
7290,PRR_kwDOCCum185mA5lI,edison1105,COMMENTED,,2023-11-03T00:54:37Z
7290,PRR_kwDOCCum185mHQJ1,mmis1000,COMMENTED,,2023-11-03T17:08:25Z
7296,PRR_kwDOCCum185JAwuh,LinusBorg,APPROVED,,2022-12-20T18:10:27Z
7297,PRR_kwDOCCum1858EOY1,skirtles-code,COMMENTED,,2024-05-27T21:36:44Z
7300,PRR_kwDOCCum185JBo_m,LinusBorg,COMMENTED,,2022-12-20T21:30:44Z
7300,PRR_kwDOCCum185JLarx,steveworkman,COMMENTED,,2022-12-22T14:10:57Z
7300,PRR_kwDOCCum185JLduf,LinusBorg,COMMENTED,,2022-12-22T14:16:47Z
7301,PRR_kwDOCCum185Ih3ii,YasinAshorian,APPROVED,,2022-12-14T05:54:36Z
7301,PRR_kwDOCCum185JUswj,PraveenNanda124,COMMENTED,Looks good,2022-12-26T16:25:13Z
7301,PRR_kwDOCCum18577dlt,icarusgk,COMMENTED,,2024-05-25T21:55:55Z
7311,PRR_kwDOCCum185IOEXT,skirtles-code,COMMENTED,,2022-12-09T13:12:55Z
7314,PRR_kwDOCCum185Ih3eR,YasinAshorian,APPROVED,,2022-12-14T05:54:14Z
7314,PRR_kwDOCCum185JUsrV,PraveenNanda124,COMMENTED,Looks good,2022-12-26T16:24:06Z
7315,PRR_kwDOCCum185IRqul,sxzz,APPROVED,,2022-12-10T17:08:54Z
7315,PRR_kwDOCCum185Ih3cU,YasinAshorian,APPROVED,,2022-12-14T05:54:01Z
7315,PRR_kwDOCCum185JUsmd,PraveenNanda124,COMMENTED,Looks good,2022-12-26T16:23:04Z
7315,PRR_kwDOCCum185lqyGI,haoqunjiang,APPROVED,,2023-10-31T08:37:11Z
7316,PRR_kwDOCCum185IUl4R,sxzz,APPROVED,,2022-12-12T11:35:21Z
7316,PRR_kwDOCCum185Ih3aC,YasinAshorian,APPROVED,,2022-12-14T05:53:48Z
7316,PRR_kwDOCCum185JUsoe,PraveenNanda124,COMMENTED,Looks good,2022-12-26T16:23:31Z
7325,PRR_kwDOCCum185Ih3W1,YasinAshorian,APPROVED,,2022-12-14T05:53:32Z
7328,PRR_kwDOCCum185Ih3IB,YasinAshorian,APPROVED,,2022-12-14T05:52:46Z
7328,PRR_kwDOCCum186DSS68,skirtles-code,COMMENTED,"This change looks good to me.

I've got a couple of minor suggestions below.

It'd also be good to merge in the latest `main`, so it can be run against the latest PR checks.",2024-07-26T19:31:52Z
7328,PRR_kwDOCCum186F7587,edison1105,APPROVED,,2024-08-20T06:28:19Z
7330,PRR_kwDOCCum185Iaalp,posva,APPROVED,Nice! I think it would be even better to have 2 different count variables as it would make the test more robust,2022-12-13T08:04:33Z
7330,PRR_kwDOCCum185IbBwP,posva,APPROVED,,2022-12-13T09:12:39Z
7330,PRR_kwDOCCum185Ih2gd,YasinAshorian,APPROVED,,2022-12-14T05:52:08Z
7330,PRR_kwDOCCum185Ih2_i,YasinAshorian,APPROVED,,2022-12-14T05:52:28Z
7333,PRR_kwDOCCum185Ih1r1,YasinAshorian,APPROVED,,2022-12-14T05:51:43Z
7338,PRR_kwDOCCum185mINYR,pikax,APPROVED,,2023-11-03T19:45:24Z
7339,PRR_kwDOCCum185J8dlH,LinusBorg,APPROVED,,2023-01-09T14:31:46Z
7339,PRR_kwDOCCum185RFYRx,yyx990803,COMMENTED,,2023-03-28T07:18:56Z
7339,PRR_kwDOCCum185RG6sx,sxzz,COMMENTED,,2023-03-28T10:54:03Z
7341,PRR_kwDOCCum185kjMKP,haoqunjiang,APPROVED,,2023-10-19T07:41:36Z
7344,PRR_kwDOCCum185Ijz2O,moushicheng,COMMENTED,,2022-12-14T12:11:23Z
7344,PRR_kwDOCCum185IrFP5,baiwusanyu-c,COMMENTED,,2022-12-15T13:53:31Z
7354,PRR_kwDOCCum185I1KF6,sxzz,APPROVED,,2022-12-17T21:01:57Z
7364,PRR_kwDOCCum186Nhsmk,edison1105,COMMENTED,,2024-10-17T07:45:00Z
7365,PRR_kwDOCCum185JUskk,PraveenNanda124,COMMENTED,Looks good,2022-12-26T16:22:40Z
7373,PRR_kwDOCCum185I98nQ,sxzz,COMMENTED,,2022-12-20T09:52:10Z
7378,PRR_kwDOCCum185I9_Nc,sxzz,APPROVED,,2022-12-20T09:59:27Z
7378,PRR_kwDOCCum185X92LT,sxzz,APPROVED,,2023-06-12T21:12:57Z
7383,PRR_kwDOCCum185JJMNt,sxzz,APPROVED,,2022-12-22T05:39:50Z
7387,PRR_kwDOCCum185JUsd9,PraveenNanda124,COMMENTED,Looks good,2022-12-26T16:21:21Z
7394,PRR_kwDOCCum185J8cz7,LinusBorg,APPROVED,,2023-01-09T14:29:51Z
7412,PRR_kwDOCCum185JRyfs,paul-thebaud,COMMENTED,,2022-12-23T20:52:03Z
7412,PRR_kwDOCCum185JSYmz,LinusBorg,COMMENTED,,2022-12-24T08:34:13Z
7412,PRR_kwDOCCum185JS3uf,paul-thebaud,COMMENTED,,2022-12-24T18:01:30Z
7412,PRR_kwDOCCum185JUsbv,PraveenNanda124,COMMENTED,Looks good,2022-12-26T16:20:49Z
7416,PRR_kwDOCCum185JUjn7,sxzz,APPROVED,,2022-12-26T14:38:56Z
7416,PRR_kwDOCCum185JUsYH,PraveenNanda124,COMMENTED,Looks good,2022-12-26T16:20:04Z
7416,PRR_kwDOCCum185X0cUw,sxzz,APPROVED,,2023-06-10T09:10:05Z
7425,PRR_kwDOCCum185JcuP5,zhangzhonghe,APPROVED,LGTM,2022-12-29T07:56:34Z
7425,PRR_kwDOCCum185JkPJ2,Justineo,APPROVED,,2023-01-03T08:54:07Z
7425,PRR_kwDOCCum185J03ul,sxzz,APPROVED,,2023-01-06T09:44:15Z
7428,PRR_kwDOCCum185JctK1,edison1105,COMMENTED,,2022-12-29T07:50:48Z
7428,PRR_kwDOCCum185Jc-Le,sxzz,COMMENTED,,2022-12-29T09:27:20Z
7432,PRR_kwDOCCum185J8d8o,LinusBorg,APPROVED,,2023-01-09T14:32:40Z
7435,PRR_kwDOCCum185KH1PQ,LinusBorg,COMMENTED,,2023-01-11T09:33:03Z
7444,PRR_kwDOCCum185e6Rxk,sxzz,COMMENTED,,2023-08-23T20:09:53Z
7444,PRR_kwDOCCum185fh4Gb,rudyxu1102,COMMENTED,,2023-08-30T13:29:09Z
7444,PRR_kwDOCCum185fh6aM,rudyxu1102,COMMENTED,,2023-08-30T13:33:28Z
7444,PRR_kwDOCCum185fxkPq,sxzz,COMMENTED,,2023-09-01T12:11:59Z
7444,PRR_kwDOCCum185f3QFy,rudyxu1102,COMMENTED,,2023-09-02T14:46:16Z
7444,PRR_kwDOCCum185f3WKg,sxzz,COMMENTED,,2023-09-02T16:49:13Z
7444,PRR_kwDOCCum185f351W,rudyxu1102,COMMENTED,,2023-09-03T09:48:42Z
7444,PRR_kwDOCCum185gIBi3,sxzz,COMMENTED,,2023-09-06T07:53:19Z
7444,PRR_kwDOCCum185gJw_B,rudyxu1102,COMMENTED,,2023-09-06T12:05:37Z
7444,PRR_kwDOCCum185gJxlt,rudyxu1102,COMMENTED,,2023-09-06T12:07:05Z
7447,PRR_kwDOCCum185Jh0Dq,zhangzhonghe,APPROVED,Looks good to me.,2023-01-02T09:14:09Z
7447,PRR_kwDOCCum185Ji2b0,sxzz,COMMENTED,,2023-01-02T15:49:20Z
7447,PRR_kwDOCCum185Ji2ym,sxzz,CHANGES_REQUESTED,Left a comment for you.,2023-01-02T15:51:54Z
7447,PRR_kwDOCCum185Ji6-J,smallnine9,COMMENTED,,2023-01-02T16:23:02Z
7451,PRR_kwDOCCum185PrJQ0,antfu,APPROVED,This would also be greatly helpful for Nuxt and VueUse as well 👍,2023-03-13T10:43:07Z
7451,PRR_kwDOCCum185P2B9r,sxzz,APPROVED,,2023-03-14T15:22:33Z
7457,PRR_kwDOCCum185J5PLq,sxzz,COMMENTED,,2023-01-08T07:36:06Z
7457,PRR_kwDOCCum185QWA37,haoqunjiang,CHANGES_REQUESTED,"This implementation conflicts with the documentation:
> The casting rules for `Boolean` will apply regardless of type appearance order.

https://vuejs.org/guide/components/props.html#boolean-casting",2023-03-20T07:41:59Z
7461,PRR_kwDOCCum185JpQHh,sxzz,APPROVED,,2023-01-04T09:08:31Z
7461,PRR_kwDOCCum185Jqg07,sxzz,APPROVED,,2023-01-04T13:28:54Z
7475,PRR_kwDOCCum185J2JDm,roydukkey,COMMENTED,,2023-01-06T14:44:14Z
7475,PRR_kwDOCCum185J2d9b,baiwusanyu-c,COMMENTED,,2023-01-06T15:45:02Z
7475,PRR_kwDOCCum185J5PI_,sxzz,COMMENTED,,2023-01-08T07:34:04Z
7475,PRR_kwDOCCum185J5bli,Justineo,COMMENTED,,2023-01-08T14:35:59Z
7475,PRR_kwDOCCum185NwTR0,seahindeniz,COMMENTED,,2023-02-18T10:34:47Z
7475,PRR_kwDOCCum185NwpGH,Justineo,COMMENTED,,2023-02-18T13:51:29Z
7475,PRR_kwDOCCum185NxRjI,seahindeniz,COMMENTED,,2023-02-19T11:45:17Z
7475,PRR_kwDOCCum185Nz0WE,Justineo,COMMENTED,,2023-02-20T09:49:28Z
7475,PRR_kwDOCCum185O906K,roydukkey,COMMENTED,,2023-03-04T01:08:29Z
7475,PRR_kwDOCCum1853ItM7,skirtles-code,COMMENTED,"I think it needs to clear any old value for the property when the new value is `null`/`undefined`. e.g.:

- [Playground](https://deploy-preview-7475--vue-sfc-playground.netlify.app/#eNp9UsFO4zAQ/ZWRtVKKxCYHbt2AdhdxgAMg4OhLmk6LwbEte1KKovw74wkNHIBT7Hlv3rzxy6D+hVDuelRLVac2mkCQkPpwpp3pgo8EA0TcwAib6DsomFrM0Lnvwnu9rPIlKzGsXetdImi99RFOs8CiWFnGjrSrq2kOT+ALYRdsQ5hvVIvgUtpOtZKvVlBN4Kon8g7+tta0zweY1V1vrVZn5xabWFcTizvqatZWx4oSW9qYbfmUvONlB+0AskYXjMV4E8iwZa2WIEjGGmv9y5XUKPZ4fKi3j9g+f1F/Svtc0+o2YsK4Q61mjJq4RZrgi/tr3PN5Bju/7i2zfwDvMHnbZ48T7X/v1mz7E0/cXkouxm0f0sWe0KXDUtloZo7C14pzym/93eofdk/KE+nTbuRXPGT8xd+yxo1xeBt9SAvRkXiWcE+R/XD7T9ED1AFa26QkufIWDh3PFwhgGOBXyMowshEmV3nip4BFL9GrzcdyFpgWejey+70ybr0o5Foc/WFL4ki61PgGBrIITQ==)

Currently the text remains blue in that example after clicking the button, which is incorrect.",2024-04-13T00:22:58Z
7490,PRR_kwDOCCum185KHx3C,sxzz,APPROVED,,2023-01-11T09:25:00Z
7502,PRR_kwDOCCum185KHP6z,LinusBorg,CHANGES_REQUESTED,,2023-01-11T07:42:14Z
7502,PRR_kwDOCCum185KHgDZ,baiwusanyu-c,COMMENTED,,2023-01-11T08:36:17Z
7502,PRR_kwDOCCum1859mxua,yyx990803,COMMENTED,,2024-06-10T09:48:13Z
7513,PRR_kwDOCCum1858tUL_,edison1105,APPROVED,,2024-06-02T09:28:56Z
7530,PRR_kwDOCCum185L6hag,sxzz,APPROVED,,2023-01-27T23:00:59Z
7536,PRR_kwDOCCum185KjTQj,edison1105,APPROVED,,2023-01-17T01:07:12Z
7540,PRR_kwDOCCum185KfSLj,LinusBorg,APPROVED,,2023-01-16T08:14:53Z
7541,PRR_kwDOCCum1854BKWx,skirtles-code,COMMENTED,,2024-04-21T23:49:26Z
7541,PRR_kwDOCCum186F7t8C,edison1105,CHANGES_REQUESTED,,2024-08-20T05:51:55Z
7541,PRR_kwDOCCum186F7zhI,edison1105,APPROVED,,2024-08-20T06:10:00Z
7557,PRR_kwDOCCum185j6GJJ,pikax,COMMENTED,LGTM,2023-10-13T10:12:28Z
7557,PRR_kwDOCCum185kjkDm,haoqunjiang,APPROVED,,2023-10-19T08:29:35Z
7557,PRR_kwDOCCum185ks4iM,yyx990803,COMMENTED,,2023-10-20T08:14:29Z
7570,PRR_kwDOCCum185LaLA2,sail-sail,COMMENTED,"fix(runtime-core): fixIn function shouldUpdateComponent, if isHmrUpdating is true, component may be null.",2023-01-23T08:23:42Z
7570,PRR_kwDOCCum185LteH7,dsonet,COMMENTED,,2023-01-25T22:16:09Z
7570,PRR_kwDOCCum185OESUI,skirtles-code,COMMENTED,,2023-02-22T17:09:00Z
7570,PRR_kwDOCCum186F7yA-,edison1105,COMMENTED,,2024-08-20T06:05:21Z
7583,PRR_kwDOCCum185L9Dk8,sxzz,APPROVED,,2023-01-29T20:54:09Z
7584,PRR_kwDOCCum185L8VB1,edison1105,COMMENTED,,2023-01-29T07:48:56Z
7584,PRR_kwDOCCum185L8Ymd,liuseen-l,COMMENTED,,2023-01-29T08:51:41Z
7587,PRR_kwDOCCum185L6huw,sxzz,APPROVED,,2023-01-27T23:02:56Z
7589,PRR_kwDOCCum185L6hNL,sxzz,APPROVED,,2023-01-27T22:59:27Z
7593,PRR_kwDOCCum185X0e9U,sxzz,COMMENTED,,2023-06-10T10:10:05Z
7593,PRR_kwDOCCum185X0hzu,sxzz,APPROVED,,2023-06-10T10:45:23Z
7593,PRR_kwDOCCum185X0mzD,edison1105,CHANGES_REQUESTED,,2023-06-10T12:47:29Z
7593,PRR_kwDOCCum185X0m4a,vaakian,COMMENTED,,2023-06-10T12:51:17Z
7594,PRR_kwDOCCum185MJWb_,ArjunSharda,COMMENTED,LGTM!,2023-01-31T15:55:28Z
7600,PRR_kwDOCCum185MNbRd,antfu,APPROVED,,2023-02-01T07:59:21Z
7608,PRR_kwDOCCum185MNHIZ,sxzz,APPROVED,,2023-02-01T06:35:41Z
7612,PRR_kwDOCCum185OEItZ,skirtles-code,COMMENTED,,2023-02-22T16:47:22Z
7612,PRR_kwDOCCum185OSV-T,thomasrockhu-codecov,COMMENTED,,2023-02-24T13:31:41Z
7612,PRR_kwDOCCum185OSWBn,thomasrockhu-codecov,COMMENTED,,2023-02-24T13:31:50Z
7622,PRR_kwDOCCum185NVuAX,LinusBorg,APPROVED,,2023-02-14T12:51:15Z
7626,PRR_kwDOCCum185Mki2a,LittleSound,COMMENTED,LGTM,2023-02-06T07:10:01Z
7645,PRR_kwDOCCum185Mjq9m,edison1105,APPROVED,,2023-02-06T01:14:25Z
7654,PRR_kwDOCCum185MjBUn,sxzz,APPROVED,,2023-02-05T15:35:47Z
7662,PRR_kwDOCCum185NMVui,edison1105,COMMENTED,,2023-02-13T07:40:03Z
7662,PRR_kwDOCCum185NlO8O,baiwusanyu-c,COMMENTED,,2023-02-16T14:52:41Z
7664,PRR_kwDOCCum185lIPd3,pikax,APPROVED,,2023-10-25T08:17:37Z
7676,PRR_kwDOCCum185M82vn,baiwusanyu-c,COMMENTED,,2023-02-09T12:19:27Z
7676,PRR_kwDOCCum185Nhj2h,leno23,COMMENTED,,2023-02-16T02:02:11Z
7678,PRR_kwDOCCum185Nv0UG,skirtles-code,COMMENTED,"For anyone wishing to see this running:

* [Current Playground (broken)](https://sfc.vuejs.org/#eNp9kr1OxDAMgF/FZAGka4OQWEo5QDwAC2OW0HMh0CZR4hahqu+O05ZyHCeWyL+f7diDuPc+7zsUhShjFYwniEid3yprWu8CwQABaxihDq6FUw49XV2PFhdzLllOnB/n04dbnSwvTmUrZyNBbQK/N4l9RqHDc2VLOTfApVkhbH2jCVkDKJ87ImfhrmpM9X6jxHf6ySQosX141fYFoXJc3KKlUs4pU/owLPXGcaI9BW2jIcPE1u2Qea6jzFjmJD9HrBwoTFzr3U4TF2k0JUDOrckfGhtKudc4q5E+myTmfcY0DJmuyPS4mSwN6h4XCwyJRiurAN00cJFfXkVAHTHjFq+V5QH2YOl/N7CSyM0U53Vl6LOAizmDf3ZpQ2zEvJ6s1T5/i87y4qcctTiiEsVMSTZeWtKVeCXysZAy1lXa5FvMXXiRLOWhs2RazDG22XNwHxEDg5XgEVeGZGPP/Qa0OwwY/mMehP7hJizPNPIoy82l2/19LjvTb9lZyiQcLIXzlnM8mgd9Zuq0cd1Enn3Lsccx4xdBuB8p)
* [This PR (fixed)](https://deploy-preview-7678--vue-sfc-playground.netlify.app/#eNptkt1unTAMx1/Fy0036YRUk7ZOjJ5t2gP0ppe5STmmTQtJlBiOEOLd6wClH+pN5Phv/2zHmcS/EIqhR1GKKtXRBoKE1IejdrYLPhJMELGBGZroO7jg0ItdunG4uQvFdua8irdnv4tsb6J2tXeJoLGRz+vM/kqxx2/aVWptgEvzhbALrSHkG0B11xN5B3/r1tZP11q8pH9ZDC2O/x+Mu0eoPRd36KhSa8qSPk1bvXleaLfRuGTJMrHzJ2Se70lax5ysc8TOgdKmvd6fZeIyj6YFqLU19UpjR6XeNM7XRGObzWKQTMMoTU12wMPiadEMuHlgyjTaWSWYtoXL4vuPBGgSSm7xt3Y8wBtYft8D7CTyK8UHU1saS7hcM/hltzbEQazrkZ0JxWPyjhe/5OhNSFqUKyX7eGn5rsUDUUilUicMrR9liDhYPMurn1e/pOQomZpa8tzjffS9OxUOqbXNWJgQFMtF7B3ZDgtMnbyL/pwwcnktciHucObGth+Uf+L75Z/scGSxUtn48MSct32uT/NgkLbJ+zNt4kmOHPs5Zn4Gt78Nyw==)

Suggestions from me below.",2023-02-18T00:59:23Z
7678,PRR_kwDOCCum185N586-,AlexVagrant,COMMENTED,,2023-02-21T09:32:32Z
7680,PRR_kwDOCCum185NKce2,sxzz,APPROVED,,2023-02-11T16:54:58Z
7687,PRR_kwDOCCum185NFeaA,haoqunjiang,DISMISSED,,2023-02-10T14:33:22Z
7687,PRR_kwDOCCum185NFgkJ,haoqunjiang,APPROVED,,2023-02-10T14:38:40Z
7689,PRR_kwDOCCum185NKXcf,LinusBorg,COMMENTED,,2023-02-11T15:42:51Z
7692,PRR_kwDOCCum185NK_xc,zhangzhonghe,APPROVED,,2023-02-12T15:09:43Z
7692,PRR_kwDOCCum185OFW5H,sxzz,APPROVED,,2023-02-22T19:26:06Z
7692,PRR_kwDOCCum185X0car,sxzz,APPROVED,,2023-06-10T09:11:52Z
7693,PRR_kwDOCCum185NQLv5,ArjunSharda,COMMENTED,LGTM to me!,2023-02-13T17:04:09Z
7693,PRR_kwDOCCum185ODzxt,skirtles-code,APPROVED,,2023-02-22T16:19:47Z
7693,PRR_kwDOCCum185OHXzL,Lioness100,COMMENTED,,2023-02-23T03:09:50Z
7693,PRR_kwDOCCum185OHwiM,sxzz,APPROVED,,2023-02-23T06:04:45Z
7693,PRR_kwDOCCum185X0ch6,sxzz,APPROVED,,2023-06-10T09:15:51Z
7696,PRR_kwDOCCum185Nz32h,edison1105,APPROVED,,2023-02-20T09:57:49Z
7696,PRR_kwDOCCum185OFWjZ,sxzz,APPROVED,,2023-02-22T19:25:21Z
7716,PRR_kwDOCCum1859kV2L,skirtles-code,COMMENTED,,2024-06-10T05:42:56Z
7717,PRR_kwDOCCum185OFVHp,sxzz,DISMISSED,,2023-02-22T19:22:06Z
7717,PRR_kwDOCCum185OFV-f,sxzz,COMMENTED,,2023-02-22T19:23:53Z
7717,PRR_kwDOCCum185OHJJo,liuseen-l,COMMENTED,,2023-02-23T01:02:20Z
7717,PRR_kwDOCCum185X95ca,sxzz,COMMENTED,,2023-06-12T21:21:43Z
7722,PRR_kwDOCCum185NdIpc,baiwusanyu-c,COMMENTED,,2023-02-15T13:21:26Z
7722,PRR_kwDOCCum185Nds3c,BeADre,COMMENTED,,2023-02-15T14:41:19Z
7722,PRR_kwDOCCum185NitfI,Justineo,COMMENTED,,2023-02-16T08:13:21Z
7722,PRR_kwDOCCum185NiyjZ,BeADre,COMMENTED,,2023-02-16T08:27:50Z
